id,chapter,model_name,gdp_rating,interest_rate_rating,inflation_rating,employment_rating,stock_market_rating,confidence_level,justification
3059,2024-07-16,1973-12-philadelphia,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
3060,2024-07-16,1973-12-philadelphia,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
3061,2024-07-16,1973-12-richmond,anthropic.claude-v2,gdp,-1,Mock justification for gdp
3062,2024-07-16,1973-12-richmond,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
3063,2024-07-16,1973-12-richmond,anthropic.claude-v2,inflation,0,Mock justification for inflation
3064,2024-07-16,1973-12-richmond,anthropic.claude-v2,employment,-1,Mock justification for employment
3065,2024-07-16,1973-12-richmond,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
3066,2024-07-16,1973-12-richmond,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
3067,2024-07-16,1973-12-richmond,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
3068,2024-07-16,1973-12-richmond,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
3069,2024-07-16,1973-12-richmond,ai21.j2-ultra-v1,employment,0,Mock justification for employment
3070,2024-07-16,1973-12-richmond,ai21.j2-ultra-v1,stock_market,1,Mock justification for stock_market
3071,2024-07-16,1973-12-san_francisco,anthropic.claude-v2,gdp,1,Mock justification for gdp
3072,2024-07-16,1973-12-san_francisco,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
3073,2024-07-16,1973-12-san_francisco,anthropic.claude-v2,inflation,-1,Mock justification for inflation
3074,2024-07-16,1973-12-san_francisco,anthropic.claude-v2,employment,1,Mock justification for employment
3075,2024-07-16,1973-12-san_francisco,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
3076,2024-07-16,1973-12-san_francisco,ai21.j2-ultra-v1,gdp,-1,Mock justification for gdp
3077,2024-07-16,1973-12-san_francisco,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3078,2024-07-16,1973-12-san_francisco,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
3079,2024-07-16,1973-12-san_francisco,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
3080,2024-07-16,1973-12-san_francisco,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
3081,2024-07-16,1973-12-st_louis,anthropic.claude-v2,gdp,-1,Mock justification for gdp
3082,2024-07-16,1973-12-st_louis,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
3083,2024-07-16,1973-12-st_louis,anthropic.claude-v2,inflation,1,Mock justification for inflation
3084,2024-07-16,1973-12-st_louis,anthropic.claude-v2,employment,1,Mock justification for employment
3085,2024-07-16,1973-12-st_louis,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
3086,2024-07-16,1973-12-st_louis,ai21.j2-ultra-v1,gdp,-1,Mock justification for gdp
3087,2024-07-16,1973-12-st_louis,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3088,2024-07-16,1973-12-st_louis,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
3089,2024-07-16,1973-12-st_louis,ai21.j2-ultra-v1,employment,0,Mock justification for employment
3090,2024-07-16,1973-12-st_louis,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3091,2024-07-16,1974-1-atlanta,anthropic.claude-v2,gdp,-1,Mock justification for gdp
3092,2024-07-16,1974-1-atlanta,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
3093,2024-07-16,1974-1-atlanta,anthropic.claude-v2,inflation,-1,Mock justification for inflation
3094,2024-07-16,1974-1-atlanta,anthropic.claude-v2,employment,-1,Mock justification for employment
3095,2024-07-16,1974-1-atlanta,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
3096,2024-07-16,1974-1-atlanta,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
3097,2024-07-16,1974-1-atlanta,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
3098,2024-07-16,1974-1-atlanta,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
3099,2024-07-16,1974-1-atlanta,ai21.j2-ultra-v1,employment,0,Mock justification for employment
3100,2024-07-16,1974-1-atlanta,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
3101,2024-07-16,1974-1-boston,anthropic.claude-v2,gdp,0,Mock justification for gdp
3102,2024-07-16,1974-1-boston,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
3103,2024-07-16,1974-1-boston,anthropic.claude-v2,inflation,-1,Mock justification for inflation
3104,2024-07-16,1974-1-boston,anthropic.claude-v2,employment,1,Mock justification for employment
3105,2024-07-16,1974-1-boston,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
3106,2024-07-16,1974-1-boston,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3107,2024-07-16,1974-1-boston,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3108,2024-07-16,1974-1-boston,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
3109,2024-07-16,1974-1-boston,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
3110,2024-07-16,1974-1-boston,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3111,2024-07-16,1974-1-chicago,anthropic.claude-v2,gdp,0,Mock justification for gdp
3112,2024-07-16,1974-1-chicago,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
3113,2024-07-16,1974-1-chicago,anthropic.claude-v2,inflation,0,Mock justification for inflation
3114,2024-07-16,1974-1-chicago,anthropic.claude-v2,employment,0,Mock justification for employment
3115,2024-07-16,1974-1-chicago,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
3116,2024-07-16,1974-1-chicago,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3117,2024-07-16,1974-1-chicago,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3118,2024-07-16,1974-1-chicago,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
3119,2024-07-16,1974-1-chicago,ai21.j2-ultra-v1,employment,1,Mock justification for employment
3120,2024-07-16,1974-1-chicago,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3121,2024-07-16,1974-1-cleveland,anthropic.claude-v2,gdp,0,Mock justification for gdp
3122,2024-07-16,1974-1-cleveland,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
3123,2024-07-16,1974-1-cleveland,anthropic.claude-v2,inflation,1,Mock justification for inflation
3124,2024-07-16,1974-1-cleveland,anthropic.claude-v2,employment,-1,Mock justification for employment
3125,2024-07-16,1974-1-cleveland,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
3126,2024-07-16,1974-1-cleveland,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3127,2024-07-16,1974-1-cleveland,ai21.j2-ultra-v1,interest_rate,1,Mock justification for interest_rate
3128,2024-07-16,1974-1-cleveland,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
3129,2024-07-16,1974-1-cleveland,ai21.j2-ultra-v1,employment,1,Mock justification for employment
3130,2024-07-16,1974-1-cleveland,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
3131,2024-07-16,1974-1-dallas,anthropic.claude-v2,gdp,-1,Mock justification for gdp
3132,2024-07-16,1974-1-dallas,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
3133,2024-07-16,1974-1-dallas,anthropic.claude-v2,inflation,1,Mock justification for inflation
3134,2024-07-16,1974-1-dallas,anthropic.claude-v2,employment,1,Mock justification for employment
3135,2024-07-16,1974-1-dallas,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
3136,2024-07-16,1974-1-dallas,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3137,2024-07-16,1974-1-dallas,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3138,2024-07-16,1974-1-dallas,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
3139,2024-07-16,1974-1-dallas,ai21.j2-ultra-v1,employment,1,Mock justification for employment
3140,2024-07-16,1974-1-dallas,ai21.j2-ultra-v1,stock_market,1,Mock justification for stock_market
3141,2024-07-16,1974-1-kensas_city,anthropic.claude-v2,gdp,1,Mock justification for gdp
3142,2024-07-16,1974-1-kensas_city,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
3143,2024-07-16,1974-1-kensas_city,anthropic.claude-v2,inflation,-1,Mock justification for inflation
3144,2024-07-16,1974-1-kensas_city,anthropic.claude-v2,employment,0,Mock justification for employment
3145,2024-07-16,1974-1-kensas_city,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
3146,2024-07-16,1974-1-kensas_city,ai21.j2-ultra-v1,gdp,-1,Mock justification for gdp
3147,2024-07-16,1974-1-kensas_city,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3148,2024-07-16,1974-1-kensas_city,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
3149,2024-07-16,1974-1-kensas_city,ai21.j2-ultra-v1,employment,1,Mock justification for employment
3150,2024-07-16,1974-1-kensas_city,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3151,2024-07-16,1974-1-minneapolis,anthropic.claude-v2,gdp,1,Mock justification for gdp
3152,2024-07-16,1974-1-minneapolis,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
3153,2024-07-16,1974-1-minneapolis,anthropic.claude-v2,inflation,-1,Mock justification for inflation
3154,2024-07-16,1974-1-minneapolis,anthropic.claude-v2,employment,0,Mock justification for employment
3155,2024-07-16,1974-1-minneapolis,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
3156,2024-07-16,1974-1-minneapolis,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3157,2024-07-16,1974-1-minneapolis,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3158,2024-07-16,1974-1-minneapolis,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
3159,2024-07-16,1974-1-minneapolis,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
3160,2024-07-16,1974-1-minneapolis,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
3161,2024-07-16,1974-1-national_summary,anthropic.claude-v2,gdp,1,Mock justification for gdp
3162,2024-07-16,1974-1-national_summary,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
3163,2024-07-16,1974-1-national_summary,anthropic.claude-v2,inflation,0,Mock justification for inflation
3164,2024-07-16,1974-1-national_summary,anthropic.claude-v2,employment,1,Mock justification for employment
3165,2024-07-16,1974-1-national_summary,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
3166,2024-07-16,1974-1-national_summary,ai21.j2-ultra-v1,gdp,-1,Mock justification for gdp
3167,2024-07-16,1974-1-national_summary,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3168,2024-07-16,1974-1-national_summary,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
3169,2024-07-16,1974-1-national_summary,ai21.j2-ultra-v1,employment,1,Mock justification for employment
3170,2024-07-16,1974-1-national_summary,ai21.j2-ultra-v1,stock_market,1,Mock justification for stock_market
3171,2024-07-16,1974-1-new_york,anthropic.claude-v2,gdp,0,Mock justification for gdp
3172,2024-07-16,1974-1-new_york,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
3173,2024-07-16,1974-1-new_york,anthropic.claude-v2,inflation,1,Mock justification for inflation
3174,2024-07-16,1974-1-new_york,anthropic.claude-v2,employment,0,Mock justification for employment
3175,2024-07-16,1974-1-new_york,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
3176,2024-07-16,1974-1-new_york,ai21.j2-ultra-v1,gdp,-1,Mock justification for gdp
3177,2024-07-16,1974-1-new_york,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3178,2024-07-16,1974-1-new_york,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
3179,2024-07-16,1974-1-new_york,ai21.j2-ultra-v1,employment,1,Mock justification for employment
3180,2024-07-16,1974-1-new_york,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3181,2024-07-16,1974-1-philadelphia,anthropic.claude-v2,gdp,1,Mock justification for gdp
3182,2024-07-16,1974-1-philadelphia,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
3183,2024-07-16,1974-1-philadelphia,anthropic.claude-v2,inflation,1,Mock justification for inflation
3184,2024-07-16,1974-1-philadelphia,anthropic.claude-v2,employment,0,Mock justification for employment
3185,2024-07-16,1974-1-philadelphia,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
3186,2024-07-16,1974-1-philadelphia,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3187,2024-07-16,1974-1-philadelphia,ai21.j2-ultra-v1,interest_rate,1,Mock justification for interest_rate
3188,2024-07-16,1974-1-philadelphia,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
3189,2024-07-16,1974-1-philadelphia,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
3190,2024-07-16,1974-1-philadelphia,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
3191,2024-07-16,1974-1-richmond,anthropic.claude-v2,gdp,0,Mock justification for gdp
3192,2024-07-16,1974-1-richmond,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
3193,2024-07-16,1974-1-richmond,anthropic.claude-v2,inflation,-1,Mock justification for inflation
3194,2024-07-16,1974-1-richmond,anthropic.claude-v2,employment,-1,Mock justification for employment
3195,2024-07-16,1974-1-richmond,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
3196,2024-07-16,1974-1-richmond,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
3197,2024-07-16,1974-1-richmond,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3198,2024-07-16,1974-1-richmond,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
3199,2024-07-16,1974-1-richmond,ai21.j2-ultra-v1,employment,1,Mock justification for employment
3200,2024-07-16,1974-1-richmond,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
3201,2024-07-16,1974-1-san_francisco,anthropic.claude-v2,gdp,0,Mock justification for gdp
3202,2024-07-16,1974-1-san_francisco,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
3203,2024-07-16,1974-1-san_francisco,anthropic.claude-v2,inflation,-1,Mock justification for inflation
3204,2024-07-16,1974-1-san_francisco,anthropic.claude-v2,employment,0,Mock justification for employment
3205,2024-07-16,1974-1-san_francisco,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
3206,2024-07-16,1974-1-san_francisco,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
3207,2024-07-16,1974-1-san_francisco,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
3208,2024-07-16,1974-1-san_francisco,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
3209,2024-07-16,1974-1-san_francisco,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
3210,2024-07-16,1974-1-san_francisco,ai21.j2-ultra-v1,stock_market,1,Mock justification for stock_market
3211,2024-07-16,1974-1-st_louis,anthropic.claude-v2,gdp,1,Mock justification for gdp
3212,2024-07-16,1974-1-st_louis,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
3213,2024-07-16,1974-1-st_louis,anthropic.claude-v2,inflation,-1,Mock justification for inflation
3214,2024-07-16,1974-1-st_louis,anthropic.claude-v2,employment,-1,Mock justification for employment
3215,2024-07-16,1974-1-st_louis,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
3216,2024-07-16,1974-1-st_louis,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3217,2024-07-16,1974-1-st_louis,ai21.j2-ultra-v1,interest_rate,1,Mock justification for interest_rate
3218,2024-07-16,1974-1-st_louis,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
3219,2024-07-16,1974-1-st_louis,ai21.j2-ultra-v1,employment,0,Mock justification for employment
3220,2024-07-16,1974-1-st_louis,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
3221,2024-07-16,1974-2-atlanta,anthropic.claude-v2,gdp,-1,Mock justification for gdp
3222,2024-07-16,1974-2-atlanta,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
3223,2024-07-16,1974-2-atlanta,anthropic.claude-v2,inflation,1,Mock justification for inflation
3224,2024-07-16,1974-2-atlanta,anthropic.claude-v2,employment,1,Mock justification for employment
3225,2024-07-16,1974-2-atlanta,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
3226,2024-07-16,1974-2-atlanta,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3227,2024-07-16,1974-2-atlanta,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
3228,2024-07-16,1974-2-atlanta,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
3229,2024-07-16,1974-2-atlanta,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
3230,2024-07-16,1974-2-atlanta,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
3231,2024-07-16,1974-2-boston,anthropic.claude-v2,gdp,0,Mock justification for gdp
3232,2024-07-16,1974-2-boston,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
3233,2024-07-16,1974-2-boston,anthropic.claude-v2,inflation,0,Mock justification for inflation
3234,2024-07-16,1974-2-boston,anthropic.claude-v2,employment,1,Mock justification for employment
3235,2024-07-16,1974-2-boston,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
3236,2024-07-16,1974-2-boston,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3237,2024-07-16,1974-2-boston,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3238,2024-07-16,1974-2-boston,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
3239,2024-07-16,1974-2-boston,ai21.j2-ultra-v1,employment,0,Mock justification for employment
3240,2024-07-16,1974-2-boston,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3241,2024-07-16,1974-2-chicago,anthropic.claude-v2,gdp,0,Mock justification for gdp
3242,2024-07-16,1974-2-chicago,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
3243,2024-07-16,1974-2-chicago,anthropic.claude-v2,inflation,-1,Mock justification for inflation
3244,2024-07-16,1974-2-chicago,anthropic.claude-v2,employment,-1,Mock justification for employment
3245,2024-07-16,1974-2-chicago,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
3246,2024-07-16,1974-2-chicago,ai21.j2-ultra-v1,gdp,-1,Mock justification for gdp
3247,2024-07-16,1974-2-chicago,ai21.j2-ultra-v1,interest_rate,1,Mock justification for interest_rate
3248,2024-07-16,1974-2-chicago,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
3249,2024-07-16,1974-2-chicago,ai21.j2-ultra-v1,employment,0,Mock justification for employment
3250,2024-07-16,1974-2-chicago,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3251,2024-07-16,1974-2-cleveland,anthropic.claude-v2,gdp,-1,Mock justification for gdp
3252,2024-07-16,1974-2-cleveland,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
3253,2024-07-16,1974-2-cleveland,anthropic.claude-v2,inflation,0,Mock justification for inflation
3254,2024-07-16,1974-2-cleveland,anthropic.claude-v2,employment,-1,Mock justification for employment
3255,2024-07-16,1974-2-cleveland,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
3256,2024-07-16,1974-2-cleveland,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3257,2024-07-16,1974-2-cleveland,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
3258,2024-07-16,1974-2-cleveland,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
3259,2024-07-16,1974-2-cleveland,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
3260,2024-07-16,1974-2-cleveland,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3261,2024-07-16,1974-2-dallas,anthropic.claude-v2,gdp,0,Mock justification for gdp
3262,2024-07-16,1974-2-dallas,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
3263,2024-07-16,1974-2-dallas,anthropic.claude-v2,inflation,0,Mock justification for inflation
3264,2024-07-16,1974-2-dallas,anthropic.claude-v2,employment,-1,Mock justification for employment
3265,2024-07-16,1974-2-dallas,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
3266,2024-07-16,1974-2-dallas,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3267,2024-07-16,1974-2-dallas,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
3268,2024-07-16,1974-2-dallas,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
3269,2024-07-16,1974-2-dallas,ai21.j2-ultra-v1,employment,1,Mock justification for employment
3270,2024-07-16,1974-2-dallas,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3271,2024-07-16,1974-2-kensas_city,anthropic.claude-v2,gdp,-1,Mock justification for gdp
3272,2024-07-16,1974-2-kensas_city,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
3273,2024-07-16,1974-2-kensas_city,anthropic.claude-v2,inflation,0,Mock justification for inflation
3274,2024-07-16,1974-2-kensas_city,anthropic.claude-v2,employment,0,Mock justification for employment
3275,2024-07-16,1974-2-kensas_city,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
3276,2024-07-16,1974-2-kensas_city,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3277,2024-07-16,1974-2-kensas_city,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3278,2024-07-16,1974-2-kensas_city,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
3279,2024-07-16,1974-2-kensas_city,ai21.j2-ultra-v1,employment,1,Mock justification for employment
3280,2024-07-16,1974-2-kensas_city,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3281,2024-07-16,1974-2-minneapolis,anthropic.claude-v2,gdp,0,Mock justification for gdp
3282,2024-07-16,1974-2-minneapolis,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
3283,2024-07-16,1974-2-minneapolis,anthropic.claude-v2,inflation,-1,Mock justification for inflation
3284,2024-07-16,1974-2-minneapolis,anthropic.claude-v2,employment,-1,Mock justification for employment
3285,2024-07-16,1974-2-minneapolis,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
3286,2024-07-16,1974-2-minneapolis,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
3287,2024-07-16,1974-2-minneapolis,ai21.j2-ultra-v1,interest_rate,1,Mock justification for interest_rate
3288,2024-07-16,1974-2-minneapolis,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
3289,2024-07-16,1974-2-minneapolis,ai21.j2-ultra-v1,employment,0,Mock justification for employment
3290,2024-07-16,1974-2-minneapolis,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3291,2024-07-16,1974-2-national_summary,anthropic.claude-v2,gdp,0,Mock justification for gdp
3292,2024-07-16,1974-2-national_summary,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
3293,2024-07-16,1974-2-national_summary,anthropic.claude-v2,inflation,1,Mock justification for inflation
3294,2024-07-16,1974-2-national_summary,anthropic.claude-v2,employment,-1,Mock justification for employment
3295,2024-07-16,1974-2-national_summary,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
3296,2024-07-16,1974-2-national_summary,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3297,2024-07-16,1974-2-national_summary,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3298,2024-07-16,1974-2-national_summary,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
3299,2024-07-16,1974-2-national_summary,ai21.j2-ultra-v1,employment,1,Mock justification for employment
3300,2024-07-16,1974-2-national_summary,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3301,2024-07-16,1974-2-new_york,anthropic.claude-v2,gdp,0,Mock justification for gdp
3302,2024-07-16,1974-2-new_york,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
3303,2024-07-16,1974-2-new_york,anthropic.claude-v2,inflation,0,Mock justification for inflation
3304,2024-07-16,1974-2-new_york,anthropic.claude-v2,employment,1,Mock justification for employment
3305,2024-07-16,1974-2-new_york,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
3306,2024-07-16,1974-2-new_york,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3307,2024-07-16,1974-2-new_york,ai21.j2-ultra-v1,interest_rate,1,Mock justification for interest_rate
3308,2024-07-16,1974-2-new_york,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
3309,2024-07-16,1974-2-new_york,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
3310,2024-07-16,1974-2-new_york,ai21.j2-ultra-v1,stock_market,1,Mock justification for stock_market
3311,2024-07-16,1974-2-philadelphia,anthropic.claude-v2,gdp,1,Mock justification for gdp
3312,2024-07-16,1974-2-philadelphia,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
3313,2024-07-16,1974-2-philadelphia,anthropic.claude-v2,inflation,-1,Mock justification for inflation
3314,2024-07-16,1974-2-philadelphia,anthropic.claude-v2,employment,0,Mock justification for employment
3315,2024-07-16,1974-2-philadelphia,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
3316,2024-07-16,1974-2-philadelphia,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
3317,2024-07-16,1974-2-philadelphia,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3318,2024-07-16,1974-2-philadelphia,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
3319,2024-07-16,1974-2-philadelphia,ai21.j2-ultra-v1,employment,0,Mock justification for employment
3320,2024-07-16,1974-2-philadelphia,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3321,2024-07-16,1974-2-richmond,anthropic.claude-v2,gdp,0,Mock justification for gdp
3322,2024-07-16,1974-2-richmond,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
3323,2024-07-16,1974-2-richmond,anthropic.claude-v2,inflation,0,Mock justification for inflation
3324,2024-07-16,1974-2-richmond,anthropic.claude-v2,employment,-1,Mock justification for employment
3325,2024-07-16,1974-2-richmond,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
3326,2024-07-16,1974-2-richmond,ai21.j2-ultra-v1,gdp,-1,Mock justification for gdp
3327,2024-07-16,1974-2-richmond,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
3328,2024-07-16,1974-2-richmond,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
3329,2024-07-16,1974-2-richmond,ai21.j2-ultra-v1,employment,1,Mock justification for employment
3330,2024-07-16,1974-2-richmond,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3331,2024-07-16,1974-2-san_francisco,anthropic.claude-v2,gdp,0,Mock justification for gdp
3332,2024-07-16,1974-2-san_francisco,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
3333,2024-07-16,1974-2-san_francisco,anthropic.claude-v2,inflation,0,Mock justification for inflation
3334,2024-07-16,1974-2-san_francisco,anthropic.claude-v2,employment,0,Mock justification for employment
3335,2024-07-16,1974-2-san_francisco,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
3336,2024-07-16,1974-2-san_francisco,ai21.j2-ultra-v1,gdp,-1,Mock justification for gdp
3337,2024-07-16,1974-2-san_francisco,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
3338,2024-07-16,1974-2-san_francisco,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
3339,2024-07-16,1974-2-san_francisco,ai21.j2-ultra-v1,employment,1,Mock justification for employment
